,word,idf
1506,真实,81.8256880733945
2102,路边,81.8256880733945
499,这时候,81.8256880733945
1795,刚刚,81.8256880733945
4817,偷,81.8256880733945
658,卖,81.8256880733945
1389,床,82.58333333333333
2810,宿舍,82.58333333333333
2900,位置,83.35514018691589
11,我爸,83.35514018691589
226,没事,83.35514018691589
2969,女友,84.14150943396227
4684,老鼠,84.94285714285714
6956,狼,84.94285714285714
1103,石头,84.94285714285714
482,帮助,85.75961538461539
4480,我用,85.75961538461539
3815,很长,85.75961538461539
1808,爸,85.75961538461539
3029,天空,86.59223300970874
1931,小时候,86.59223300970874
55,使劲,86.59223300970874
69,喝,87.44117647058823
2958,动物,87.44117647058823
113,舒服,87.44117647058823
1990,刀,88.3069306930693
256,大便,88.3069306930693
685,坏,88.3069306930693
2619,一座,88.3069306930693
1984,遇见,88.3069306930693
1539,吵架,88.3069306930693
1508,原因,88.3069306930693
150,一间,89.19
1017,想起,89.19
2264,砍,89.19
393,小狗,89.19
752,越,89.19
5184,可爱,89.19
655,头上,89.19
213,俩,90.0909090909091
1597,漂亮,90.0909090909091
581,逃,90.0909090909091
1562,黄色,90.0909090909091
2309,曾经,90.0909090909091
797,墙,90.0909090909091
45,楼上,91.01020408163265
1802,擦,91.01020408163265
3290,暗示,91.01020408163265
1525,陪,91.01020408163265
2956,老虎,91.94845360824742
2593,意识,91.94845360824742
1128,解答,91.94845360824742
126,已故,92.90625
3457,司机,92.90625
883,在家,92.90625
1459,撞,92.90625
1236,红,93.88421052631578
1996,模糊,93.88421052631578
1933,河,93.88421052631578
1458,小女孩,93.88421052631578
1911,画面,93.88421052631578
229,捉,93.88421052631578
572,桌子,93.88421052631578
1521,洞,93.88421052631578
4148,蜘蛛,93.88421052631578
3247,单位,94.88297872340425
2549,姥姥,94.88297872340425
1261,大学,94.88297872340425
1338,第二天,94.88297872340425
1482,挣扎,94.88297872340425
1842,烧,94.88297872340425
2376,手指,94.88297872340425
3078,变,94.88297872340425
588,破,94.88297872340425
2579,婴儿,94.88297872340425
1359,屋子,95.90322580645162
85,反正,95.90322580645162
3112,需要,95.90322580645162
2445,好看,95.90322580645162
299,右边,95.90322580645162
5619,游泳,95.90322580645162
460,车上,95.90322580645162
244,小男孩,96.94565217391305
1288,拿出,96.94565217391305
2184,包,98.01098901098901
2363,拍,98.01098901098901
1674,老人,99.1
907,学生,99.1
289,脸上,99.1
4386,做爱,99.1
956,想到,99.1
2644,绿色,99.1
566,鸡,99.1
4650,世界,100.21348314606742
1335,一句,100.21348314606742
759,联系,100.21348314606742
973,很小,100.21348314606742
2049,洗澡,100.21348314606742
1504,办法,100.21348314606742
4762,每次,100.21348314606742
846,一件,101.35227272727273
2274,中午,101.35227272727273
17,收拾,101.35227272727273
406,他家,101.35227272727273
1693,桥,101.35227272727273
201,可怕,102.51724137931035
830,凶,102.51724137931035
456,停,102.51724137931035
1071,进入,102.51724137931035
3729,过世,102.51724137931035
1720,挖,102.51724137931035
233,嘴,103.70930232558139
405,受伤,103.70930232558139
2040,出血,103.70930232558139
656,字,103.70930232558139
177,几次,103.70930232558139
469,有没有,103.70930232558139
2574,楼下,103.70930232558139
2815,骂,103.70930232558139
3090,心情,104.92941176470588
1528,接,104.92941176470588
13937,說,104.92941176470588
180,不行,104.92941176470588
1477,天上,104.92941176470588
4240,花,104.92941176470588
2807,拽,104.92941176470588
3423,地面,106.17857142857143
104,完全,106.17857142857143
425,具体,106.17857142857143
1208,正好,106.17857142857143
2288,屎,107.4578313253012
2135,远,107.4578313253012
3835,尾巴,107.4578313253012
2112,下雨,107.4578313253012
2907,平时,107.4578313253012
4864,注意,107.4578313253012
3018,恶心,107.4578313253012
736,越来越,107.4578313253012
763,分,107.4578313253012
2755,领导,107.4578313253012
2507,挂,107.4578313253012
274,着急,108.76829268292683
887,根本,108.76829268292683
6663,摘,108.76829268292683
5112,一路,110.11111111111111
1819,好久,110.11111111111111
564,很漂亮,110.11111111111111
461,断,110.11111111111111
1381,墙上,110.11111111111111
3760,火车,110.11111111111111
149,砸,111.4875
619,难受,111.4875
2373,追杀,111.4875
942,白,111.4875
2089,不错,111.4875
2813,小偷,112.89873417721519
61,装,112.89873417721519
647,还给,112.89873417721519
6037,老爸,112.89873417721519
1048,一口,112.89873417721519
1460,下车,112.89873417721519
587,玻璃,112.89873417721519
979,一声,112.89873417721519
4022,丈夫,114.34615384615384
2139,走路,114.34615384615384
2988,游,114.34615384615384
2823,打算,114.34615384615384
366,真,114.34615384615384
1074,每个,114.34615384615384
3222,树,114.34615384615384
254,盖,114.34615384615384
298,左边,115.83116883116882
396,外公,115.83116883116882
2183,一双,115.83116883116882
1467,逃跑,115.83116883116882
181,剩下,115.83116883116882
33,看起来,115.83116883116882
814,一眼,117.35526315789474
2830,抢,117.35526315789474
4015,努力,117.35526315789474
1326,指点,117.35526315789474
571,走进,117.35526315789474
866,左手,118.92
1981,初中,118.92
3355,得到,118.92
4023,其他人,118.92
2955,家中,120.52702702702703
171,好几个,120.52702702702703
631,干,120.52702702702703
1053,印象,120.52702702702703
803,之间,120.52702702702703
722,讲,120.52702702702703
1577,一堆,120.52702702702703
1546,对象,120.52702702702703
1848,不用,120.52702702702703
2897,牙,120.52702702702703
1770,生病,122.17808219178082
3726,活,122.17808219178082
1739,藏,122.17808219178082
3582,间,122.17808219178082
518,活着,122.17808219178082
2461,回答,122.17808219178082
3974,难过,122.17808219178082
74,面,122.17808219178082
2910,公司,122.17808219178082
5242,痛苦,122.17808219178082
1472,道,122.17808219178082
3398,开门,123.875
3430,龙,123.875
372,养,123.875
2950,一下子,123.875
3838,身子,123.875
4713,一人,123.875
2495,好好,123.875
1918,照片,123.875
2469,高中,125.61971830985915
2408,答应,125.61971830985915
3880,掉下去,125.61971830985915
683,心想,125.61971830985915
4246,鳄鱼,125.61971830985915
4883,变得,125.61971830985915
2663,手臂,125.61971830985915
1317,消失,125.61971830985915
1833,车子,125.61971830985915
1163,家门口,125.61971830985915
2165,感情,127.41428571428571
2360,没想到,127.41428571428571
1480,小蛇,127.41428571428571
1513,碰见,127.41428571428571
7115,死亡,127.41428571428571
1337,无法,127.41428571428571
1351,危险,127.41428571428571
59,袋子,129.2608695652174
165,没什么,129.2608695652174
410,厨房,129.2608695652174
2240,现实生活,129.2608695652174
4477,梦醒,129.2608695652174
377,不同,129.2608695652174
2054,我俩,129.2608695652174
3496,鸟,129.2608695652174
957,是否,129.2608695652174
4975,两,129.2608695652174
756,紧张,131.16176470588235
188,右手,131.16176470588235
3165,内容,131.16176470588235
2000,寓意,131.16176470588235
5938,宝宝,131.16176470588235
380,是因为,131.16176470588235
2468,两次,131.16176470588235
3077,幸福,131.16176470588235
2821,也许,131.16176470588235
175,结束,131.16176470588235
1144,全身,131.16176470588235
2913,忙,131.16176470588235
4083,大蛇,133.11940298507463
2273,屋子里,133.11940298507463
1124,总,133.11940298507463
1404,凌晨,133.11940298507463
1850,火,133.11940298507463
621,愿意,133.11940298507463
981,流,133.11940298507463
5767,起床,133.11940298507463
1451,开着,133.11940298507463
142,摩托车,135.13636363636363
5375,还梦到,135.13636363636363
623,离婚,135.13636363636363
2041,提醒,135.13636363636363
2745,一身,135.13636363636363
4727,摔,135.13636363636363
4077,洪水,135.13636363636363
1570,一大,137.2153846153846
2179,裤子,137.2153846153846
1556,旧,137.2153846153846
2677,恐惧,137.2153846153846
869,一层,137.2153846153846
4788,山,137.2153846153846
2191,路过,137.2153846153846
1161,蓝色,137.2153846153846
1637,大门,137.2153846153846
1414,处,137.2153846153846
1626,叔叔,137.2153846153846
1746,途中,137.2153846153846
3023,一头,139.359375
1589,第一个,139.359375
2805,绳子,139.359375
911,快要,139.359375
308,大小,139.359375
1543,差不多,139.359375
2068,女子,139.359375
2105,一对,139.359375
2512,钱包,139.359375
457,马路,139.359375
414,老太太,139.359375
2682,看不见,141.57142857142858
1216,地下,141.57142857142858
186,坏人,141.57142857142858
9676,照顾,141.57142857142858
2427,放到,141.57142857142858
3676,刚好,141.57142857142858
241,伤害,141.57142857142858
3563,旅游,141.57142857142858
6312,水中,141.57142857142858
1691,河水,141.57142857142858
1375,用手,141.57142857142858
476,攻击,143.8548387096774
828,情人,143.8548387096774
480,部分,143.8548387096774
506,地里,143.8548387096774
1298,大声,143.8548387096774
407,主人,143.8548387096774
2937,戴,143.8548387096774
1223,底下,143.8548387096774
2866,下午,143.8548387096774
3631,同意,143.8548387096774
922,休息,143.8548387096774
303,两边,143.8548387096774
5995,熟人,146.21311475409837
1148,要求,146.21311475409837
2693,只好,146.21311475409837
2251,大鱼,146.21311475409837
2238,那天,146.21311475409837
4011,有时候,146.21311475409837
1890,刚才,146.21311475409837
2889,巨大,146.21311475409837
4521,汽车,146.21311475409837
2213,海边,146.21311475409837
4308,婚礼,146.21311475409837
1894,杀人,146.21311475409837
2022,岸边,146.21311475409837
2557,女鬼,148.65
2153,扑,148.65
172,必须,148.65
4187,男子,148.65
4603,决定,148.65
204,白天,148.65
7694,光,148.65
1804,背,148.65
2043,看不到,148.65
1610,第二个,148.65
4719,尿,148.65
3565,街上,148.65
1519,打架,148.65
889,她家,148.65
539,舅舅,151.16949152542372
3298,伤口,151.16949152542372
2140,小孩子,151.16949152542372
7230,狗狗,151.16949152542372
2848,胳膊,151.16949152542372
620,第二次,151.16949152542372
2601,雨,151.16949152542372
24,坟,153.77586206896552
1932,兄弟,153.77586206896552
3306,几乎,153.77586206896552
533,十分,153.77586206896552
1902,椅子,153.77586206896552
3861,每天,153.77586206896552
2372,掉下来,153.77586206896552
8723,容易,153.77586206896552
3232,杀死,153.77586206896552
4392,女性,153.77586206896552
2163,明白,153.77586206896552
1893,陌生人,153.77586206896552
1155,不理,153.77586206896552
3054,反应,156.47368421052633
1877,捅,156.47368421052633
1889,吓醒,156.47368421052633
1755,办公室,156.47368421052633
1027,转身,156.47368421052633
832,上课,156.47368421052633
2224,白蛇,156.47368421052633
1591,树上,156.47368421052633
1818,纸,156.47368421052633
1943,家里人,156.47368421052633
1758,乱,156.47368421052633
4820,元,156.47368421052633
716,耳朵,156.47368421052633
630,僵尸,156.47368421052633
749,长得,156.47368421052633
1935,阳台,159.26785714285714
1173,厉害,159.26785714285714
2558,报警,159.26785714285714
5162,一场,159.26785714285714
3000,深,159.26785714285714
3143,鼻子,159.26785714285714
1891,一段,159.26785714285714
4827,狮子,159.26785714285714
885,钥匙,159.26785714285714
633,一家人,159.26785714285714
116,解,159.26785714285714
348,抬头,159.26785714285714
4079,空中,159.26785714285714
6582,城市,159.26785714285714
2916,眼前,159.26785714285714
820,搭,162.16363636363636
920,客厅,162.16363636363636
328,身后,162.16363636363636
9212,青蛙,162.16363636363636
3281,发,162.16363636363636
3699,肯定,162.16363636363636
35,坟墓,162.16363636363636
22,卧室,162.16363636363636
5026,追着,162.16363636363636
856,门外,162.16363636363636
909,累,162.16363636363636
5794,後,165.16666666666666
2543,阳光,165.16666666666666
776,电影,165.16666666666666
319,船,165.16666666666666
1357,留下,165.16666666666666
293,外,165.16666666666666
2403,真是,165.16666666666666
